db,table,production,table_type,refresh_schedule
kinesisstats,osDDeltaGpsDistance,false,kinesisstats,3
kinesisstats,osDDeltaRpmGreenBandMs,false,kinesisstats,3
kinesisstats,osDDenoisedFuelLevel,false,kinesisstats,12
kinesisstats,osDDenoisedFuelLevelV2,false,kinesisstats,12
kinesisstats,osDDenoisedFuelLevelV2Shadow,false,kinesisstats,12
kinesisstats,osDDerivedAccelEngineTorqueOverLimitMs,true,kinesisstats,3
kinesisstats,osDDerivedAccelEngineTorqueOverLimitWhileNotOnCruiseControlMs,true,kinesisstats,3
kinesisstats,osDDerivedAcceleratorPedalTimeGreaterThan95PercentMs,false,kinesisstats,1
kinesisstats,osDDerivedAnticipationBrakeEvents,true,kinesisstats,3
kinesisstats,osDDerivedBrakeEvents,true,kinesisstats,3
kinesisstats,osDDerivedCargoState,false,kinesisstats,12
kinesisstats,osDDerivedCoastingTimeMs,true,kinesisstats,1
kinesisstats,osDDerivedCoastingTimeTorqueBasedWhileNotOnCruiseControlMs,true,kinesisstats,3
kinesisstats,osDDerivedCoastingTimeWhileNotOnCruiseControlMs,false,kinesisstats,12
kinesisstats,osDDerivedCruiseControlMs,true,kinesisstats,1
kinesisstats,osDDerivedEngineEngageEvent,false,kinesisstats,12
kinesisstats,osDDerivedEngineIdleEvent,false,kinesisstats,12
kinesisstats,osDDerivedEngineMsFromEquipmentActivity,false,kinesisstats,12
kinesisstats,osDDerivedEngineSecondsFromCableVoltage,false,kinesisstats,12
kinesisstats,osDDerivedEngineSecondsFromIgnitionCycle,false,kinesisstats,3
kinesisstats,osDDerivedEvChargeStatus,false,kinesisstats,12
kinesisstats,osDDerivedEvChargingEnergyMicroWh,false,kinesisstats,3
kinesisstats,osDDerivedEvDistanceDrivenOnElectricPowerKm,true,kinesisstats,3
kinesisstats,osDDerivedEvDistanceDrivenOnElectricPowerMeters,true,kinesisstats,3
kinesisstats,osDDerivedEvEnergyConsumedMicroWh,true,kinesisstats,3
kinesisstats,osDDerivedEvReachingTargetChargeAtMs,false,kinesisstats,12
kinesisstats,osDDerivedEvTotalEnergyRegeneratedWhileDrivingMicroWh,true,kinesisstats,3
kinesisstats,osDDerivedFuelConsumed,true,kinesisstats,3
kinesisstats,osDDerivedGpsDistance,true,kinesisstats,3
kinesisstats,osDDerivedPingCount,false,kinesisstats,12
kinesisstats,osDDerivedRpmGreenBandMs,true,kinesisstats,3
kinesisstats,osDDerivedTotalAssetEngineMs,false,kinesisstats,12
kinesisstats,osDDerivedTotalVehicleEngineMs,false,kinesisstats,12
kinesisstats,osDDeviceEngineFaultOffEvent,false,kinesisstats,12
kinesisstats,osDDeviceEngineFaultOnEvent,false,kinesisstats,12
kinesisstats,osDDevicePowerState,false,kinesisstats,12
kinesisstats,osDDiagnosticLockAddedInfo,false,kinesisstats,12
kinesisstats,osDDiagnosticMessagesSeen,false,kinesisstats,3
kinesisstats,osDDigioDomainInput1,false,kinesisstats,12
kinesisstats,osDDigioDomainInput10,false,kinesisstats,12
kinesisstats,osDDigioDomainInput11,false,kinesisstats,12
kinesisstats,osDDigioDomainInput12,false,kinesisstats,12
kinesisstats,osDDigioDomainInput13,false,kinesisstats,12
kinesisstats,osDDigioDomainInput14,false,kinesisstats,12
kinesisstats,osDDigioDomainInput15,false,kinesisstats,12
kinesisstats,osDDigioDomainInput16,false,kinesisstats,12
kinesisstats,osDDigioDomainInput17,false,kinesisstats,12
kinesisstats,osDDigioDomainInput18,false,kinesisstats,12
kinesisstats,osDDigioDomainInput19,false,kinesisstats,12
kinesisstats,osDDigioDomainInput2,false,kinesisstats,12
kinesisstats,osDDigioDomainInput20,false,kinesisstats,12
kinesisstats,osDDigioDomainInput21,false,kinesisstats,12
kinesisstats,osDDigioDomainInput22,false,kinesisstats,12
kinesisstats,osDDigioDomainInput23,false,kinesisstats,12
kinesisstats,osDDigioDomainInput24,false,kinesisstats,12
kinesisstats,osDDigioDomainInput25,false,kinesisstats,12
kinesisstats,osDDigioDomainInput26,false,kinesisstats,12
kinesisstats,osDDigioDomainInput27,false,kinesisstats,12
kinesisstats,osDDigioDomainInput28,false,kinesisstats,12
kinesisstats,osDDigioDomainInput29,false,kinesisstats,12
kinesisstats,osDDigioDomainInput3,false,kinesisstats,12
kinesisstats,osDDigioDomainInput30,false,kinesisstats,12
kinesisstats,osDDigioDomainInput31,false,kinesisstats,12
kinesisstats,osDDigioDomainInput32,false,kinesisstats,12
kinesisstats,osDDigioDomainInput33,false,kinesisstats,12
kinesisstats,osDDigioDomainInput34,false,kinesisstats,12
kinesisstats,osDDigioDomainInput35,false,kinesisstats,12
kinesisstats,osDDigioDomainInput36,false,kinesisstats,12
kinesisstats,osDDigioDomainInput37,false,kinesisstats,12
kinesisstats,osDDigioDomainInput38,false,kinesisstats,12
